#{"t_start": 1686537948.6103165, "env_id": null}
r,l,t
0.08,2,541.280638
0.75,35,553.315636
-0.02,2,553.989313
0.13,7,556.326278
0.06,4,557.672268
0.07,3,558.714461
-1.02,2,559.426149
0.08,2,560.111227
-0.02,2,560.88864
-0.02,2,561.559183
0.37,13,566.073092
0.81,39,579.077347
-13.96,16,584.548473
0.02,18,590.859879
0.06,4,592.270789
0.17,13,596.845291
0.06,4,598.326046
0.09,1,598.723537
0.18,12,602.941604
-0.03,3,604.009557
0.26,4,605.395151
-35.79,59,625.602963
-0.02,2,626.346392
-0.05,5,628.183035
0.68,32,639.414052
0.39,11,643.326293
0.05,5,645.112301
0.17,3,646.093348
0.07,3,647.185481
0.08,2,647.92887
0.07,3,648.987874
0.26,4,650.424283
0.34,6,652.497944
0.17,3,653.52786
0.34,6,655.630267
0.27,3,656.699179
0.08,2,657.431875
0.08,2,658.151004
0.08,2,658.932516
0.59,11,662.685548
0.18,2,663.454748
0.18,2,664.187693
-0.02,2,664.90951
0.08,2,665.658733
0.08,2,666.359462
-0.02,2,667.079941
-0.02,2,667.878001
-0.65,5,669.60957
-0.02,2,670.384758
0.67,13,675.066376
0.07,3,676.170418
2.29,41,690.197415
0.67,33,701.537393
1.69,31,712.213351
0.18,2,712.901431
0.6,10,716.414439
-1.36,26,725.215233
1.5,30,735.362371
0.6,10,738.675621
0.25,5,740.35901
-8.96,36,752.309185
1.59,31,763.044039
-13.2,30,773.27833
1.2,20,780.25605
0.18,2,780.932694
-0.75,5,782.610602
1.11,19,789.207156
0.17,3,790.266683
0.18,2,791.002951
-0.82,2,791.741504
0.08,2,792.465667
1.79,31,803.035735
0.41,9,806.19781
1.55,25,814.85607
-16.84,24,823.28832
-9.87,17,829.129157
-13.48,28,838.753401
0.18,2,839.426812
-2.76,6,841.545388
0.52,8,844.346201
0.22,8,847.116416
-0.58,8,849.974211
0.61,9,853.265106
0.18,2,854.049956
0.08,2,854.754255
3.06,54,873.346546
0.25,5,875.060844
0.31,9,878.250618
-0.87,17,884.451091
0.84,16,890.397102
-0.02,2,891.059091
0.23,7,893.537509
-20.52,42,908.180062
0.25,5,910.094381
1.14,16,915.844855
-6.15,15,921.223135
1.61,39,936.123496
0.16,4,937.637789
0.36,4,939.11279
0.18,2,939.885137
0.18,2,940.653942
3.31,49,958.336095
1.14,16,964.021935
0.61,9,967.23471
-21.19,29,977.454772
2.09,31,988.488554
1.42,18,994.743591
0.14,6,996.846993
0.26,4,998.29562
0.18,2,999.027662
0.06,4,1000.588768
0.34,6,1002.812978
0.08,2,1003.571911
0.07,3,1004.631226
-0.03,3,1005.662638
-0.02,2,1006.460737
0.08,2,1007.23149
0.08,2,1007.962203
-0.02,2,1008.695094
0.06,4,1010.070868
0.08,2,1010.835974
0.08,2,1011.607645
0.17,3,1012.685325
0.08,2,1013.47449
0.08,2,1014.236439
0.08,2,1015.013964
0.08,2,1015.758705
0.14,6,1018.130309
0.26,4,1019.508038
0.83,37,1032.675477
-21.93,73,1058.36206
-0.02,2,1059.166051
0.35,15,1064.8373
-0.01,11,1068.867469
-0.09,9,1071.971366
0.1,10,1075.837447
-0.07,7,1078.491324
0.03,17,1084.621411
0.13,7,1087.176904
-4.28,38,1100.816954
-0.09,9,1104.099943
0.03,7,1106.558713
-4.92,12,1110.929371
0.12,8,1113.796757
0.58,22,1121.797459
-0.04,4,1123.260717
-0.03,3,1124.368777
0.31,29,1134.818637
-6.43,13,1139.342094
0.17,3,1140.442622
-4.93,13,1145.127059
0.27,23,1153.728398
-6.53,33,1165.725978
0.32,8,1168.567976
0.0,10,1172.080196
-0.05,5,1174.145089
-26.3,30,1185.144211
0.05,5,1186.948941
0.22,8,1189.87853
0.38,12,1194.271367
-12.78,18,1200.771366
-14.75,25,1209.762633
0.05,5,1211.566197
0.15,5,1213.478969
-0.02,2,1214.228363
0.08,2,1214.959786
0.03,7,1217.430263
-0.11,11,1221.437935
-0.02,2,1222.18006
0.02,8,1225.220233
-0.03,13,1229.952024
-0.02,2,1230.683957
-0.02,2,1231.406044
-0.02,2,1232.142114
0.07,3,1233.200916
-0.06,6,1235.43306
0.06,14,1240.451655
0.13,7,1243.114818
-7.08,28,1253.066079
-0.03,3,1254.183547
0.69,21,1261.988903
0.38,12,1266.492635
0.34,6,1268.687697
0.16,4,1270.089824
0.58,22,1278.213448
-0.02,2,1278.909832
0.12,18,1285.474403
-1.44,34,1297.977008
-15.54,24,1306.51656
0.08,2,1307.243016
-0.48,18,1313.908588
0.05,5,1315.693383
-0.02,2,1316.472767
0.18,12,1321.030597
-2.56,16,1326.832569
-5.4,20,1334.266085
0.31,19,1341.144796
0.6,20,1348.618349
0.8,40,1363.080766
-7.73,23,1371.546151
-0.02,2,1372.281118
2.8,40,1387.092209
-0.03,13,1392.028054
0.04,16,1398.067341
-1.63,33,1410.348251
0.05,5,1412.135394
0.29,11,1416.15825
-12.46,26,1425.867038
-0.93,3,1426.871461
0.44,6,1429.04906
0.17,3,1430.154407
0.17,13,1434.99343
-0.02,2,1435.743434
0.48,12,1440.082495
0.07,3,1441.173344
-0.03,3,1442.236613
0.07,3,1443.366416
0.05,5,1445.229569
-0.02,2,1445.958416
0.14,6,1448.143251
0.08,2,1448.947259
-5.59,19,1455.875457
-16.75,30,1466.767728
-16.41,21,1474.31014
0.18,12,1478.839757
0.02,8,1481.719018
-0.03,3,1482.906997
0.16,14,1488.014049
0.16,14,1493.136049
-24.66,36,1506.230089
-10.06,16,1512.096963
-15.8,30,1523.037118
0.07,13,1527.786249
0.08,12,1532.406514
0.1,10,1536.178151
0.3,20,1543.709786
0.07,3,1544.868095
6.67,43,1560.910708
-0.07,7,1563.501847
0.08,12,1568.089687
0.17,23,1576.717037
-0.02,2,1577.472702
0.05,5,1579.374064
0.27,13,1584.132293
0.27,13,1589.121439
0.08,2,1589.885586
0.04,6,1592.027048
-0.02,2,1592.837848
-6.69,19,1599.84392
0.48,12,1604.306302
0.13,7,1607.015427
-7.14,24,1615.667283
0.05,5,1617.599298
0.17,13,1622.446996
0.49,11,1626.634196
0.08,2,1627.411467
0.27,13,1632.183686
-0.56,16,1638.153691
3.76,49,1656.257417
-0.03,3,1657.460609
-7.47,27,1667.551796
0.07,3,1668.635581
-0.02,2,1669.379313
0.15,5,1671.138481
0.08,2,1671.902397
0.06,4,1673.439502
0.89,41,1688.631047
0.16,4,1690.088029
0.13,7,1692.697216
0.1,10,1696.400245
-4.83,13,1701.147019
0.33,7,1703.740632
0.02,8,1706.761589
0.04,6,1709.101429
-34.72,57,1730.046656
0.08,2,1730.850806
1.87,43,1746.733114
0.16,4,1748.260627
-0.03,3,1749.440485
0.2,10,1753.314916
0.1,20,1760.462599
-2.81,11,1764.509281
0.36,14,1769.751506
0.38,22,1777.803773
0.07,3,1779.027793
0.04,16,1784.977127
0.12,8,1787.916177
0.05,5,1789.839155
0.07,3,1791.013751
0.02,8,1794.117249
0.59,21,1801.870759
-1.64,14,1807.139178
0.14,16,1813.063461
0.1,20,1820.480537
0.15,5,1822.413932
0.04,16,1828.340312
-0.08,18,1834.885725
0.15,5,1836.748872
-16.66,26,1847.155193
-28.85,45,1863.990814
0.07,3,1865.121188
-0.02,2,1865.88287
0.52,8,1868.938075
0.07,3,1870.084694
-0.02,2,1870.868654
0.08,2,1871.6554
0.07,3,1872.779417
0.08,2,1873.533101
-5.41,21,1881.220931
0.85,35,1894.328768
0.06,4,1895.789191
-1.86,6,1898.031754
-0.99,9,1901.521279
0.06,4,1903.073697
0.36,14,1908.231331
0.08,12,1912.590115
0.01,9,1915.942482
-5.89,9,1919.371226
0.41,9,1922.659801
0.23,7,1925.384447
0.08,2,1926.140408
-0.06,6,1928.427116
-0.05,5,1930.327552
0.27,13,1935.257962
-20.61,31,1946.853196
0.37,13,1951.885434
0.06,4,1953.401924
0.07,3,1954.527356
0.54,36,1967.999916
0.27,3,1969.121683
0.08,2,1969.909028
0.16,4,1971.366209
0.16,4,1972.830337
1.78,32,1984.589924
0.07,3,1985.755285
0.08,2,1986.545614
-0.02,2,1987.348642
0.08,2,1988.049845
0.08,2,1988.828144
0.44,6,1991.067844
0.08,2,1991.878566
0.32,8,1994.923491
-0.02,2,1995.708784
-0.04,4,1997.195312
0.32,8,2000.23433
-0.02,2,2001.028132
-0.02,2,2001.840667
-0.92,2,2002.627559
0.16,4,2004.270077
0.08,2,2005.074876
0.06,4,2006.583973
3.47,43,2022.356087
0.93,37,2036.144579
0.04,6,2038.468538
0.15,5,2040.467574
0.18,2,2041.239128
0.3,20,2048.956812
0.21,9,2052.288664
0.03,7,2054.880378
-1.02,2,2055.600444
0.24,6,2057.876083
-5.19,29,2068.915234
0.18,2,2069.680612
0.07,3,2070.786323
-0.02,2,2071.538893
0.08,2,2072.28176
0.08,2,2073.081351
0.16,4,2074.597708
0.33,7,2077.307233
0.07,3,2078.544474
0.08,2,2079.29539
-0.02,2,2080.077121
0.32,8,2083.054989
0.08,2,2083.863333
0.07,3,2085.002401
-0.02,2,2085.736135
0.18,2,2086.505385
0.17,3,2087.643409
0.17,3,2088.920815
0.08,2,2089.634463
0.15,5,2091.527341
0.07,3,2092.739516
0.08,2,2093.514957
0.07,3,2094.623181
0.08,2,2095.375519
0.08,2,2096.180589
0.17,3,2097.254627
-0.93,3,2098.380044
0.18,2,2099.18268
0.16,4,2100.758076
0.08,2,2101.542072
-0.95,5,2103.452214
0.08,2,2104.239676
-7.01,31,2115.83361
0.24,16,2121.852235
-0.02,2,2122.59226
0.25,5,2124.517341
-0.02,2,2125.317678
0.42,8,2128.18923
-0.02,2,2128.95934
0.18,2,2129.760743
-0.02,2,2130.652394
0.08,2,2131.504237
0.32,8,2134.477468
0.68,12,2139.083559
0.08,2,2139.883581
0.08,2,2140.814422
0.09,1,2141.331482
0.08,2,2142.113117
-0.59,9,2145.671433
0.18,2,2146.526772
-0.02,2,2147.285718
0.18,2,2148.16954
-0.02,2,2148.988811
0.08,2,2149.838399
0.24,6,2152.375188
1.18,22,2161.333354
0.18,2,2162.157151
0.27,3,2163.38966
-0.92,2,2164.147033
0.05,5,2166.044362
0.08,2,2166.880612
0.08,2,2167.688288
0.14,6,2170.327943
-0.02,2,2171.206565
0.08,2,2172.046943
-0.02,2,2172.910128
-0.03,3,2174.287699
-0.02,2,2175.14524
0.07,3,2176.399817
0.18,2,2177.221452
0.27,3,2178.451673
0.39,11,2182.7861
0.06,4,2184.372014
-15.03,43,2200.645167
0.48,12,2205.326569
0.57,13,2210.202333
-0.66,6,2212.649497
0.59,11,2216.862787
0.71,19,2224.048429
0.94,16,2230.045405
0.14,6,2232.263379
0.3,10,2236.250634
0.18,2,2237.023998
-0.9,10,2240.717991
-1.78,8,2243.772084
-3.12,12,2248.309923
0.05,5,2250.269924
0.08,2,2251.142511
0.7,20,2258.800052
0.04,6,2261.106879
0.08,2,2261.910443
1.79,31,2273.563819
-0.03,3,2274.762177
1.18,32,2286.710778
0.15,5,2288.652622
0.22,8,2291.707412
0.24,6,2294.098724
-0.02,2,2294.872861
0.04,16,2300.703743
0.18,12,2305.214665
-16.49,39,2319.833758
0.46,14,2325.274217
-0.77,7,2327.898254
-4.61,21,2335.906724
0.25,15,2341.433565
-17.57,27,2351.582833
0.25,5,2353.47727
0.26,4,2354.916812
-2.01,11,2359.001305
0.41,19,2366.261257
1.96,64,2390.683162
-5.03,13,2395.568376
-0.08,8,2398.737432
-48.5,85,2430.7638
0.22,8,2433.697408
0.16,4,2435.246725
-15.04,39,2450.013612
0.07,3,2451.198169
0.06,4,2452.79425
0.28,22,2461.196595
0.31,9,2464.736015
0.39,11,2468.944114
0.04,16,2475.043638
0.32,18,2481.938768
0.22,18,2488.784985
-0.02,2,2489.542673
-3.69,19,2496.720661
-3.95,15,2502.544464
-0.02,2,2503.325393
0.18,22,2511.435807
-22.93,53,2531.778576
3.11,44,2548.601042
-24.25,35,2562.046428
0.41,9,2565.564839
-0.06,6,2567.883813
0.08,2,2568.694445
4.27,83,2600.272469
-0.02,2,2601.057597
0.04,6,2603.455336
-21.49,29,2614.676387
-4.63,33,2626.900135
0.27,3,2627.965381
-9.29,19,2635.338112
-20.01,26,2645.567346
-5.1,20,2653.154787
0.2,10,2656.861414
0.08,2,2657.6125
-6.82,12,2662.228145
-3.05,15,2667.881276
-8.09,54,2689.118572
0.2,20,2696.566894
-27.88,38,2710.760922
0.03,7,2713.465172
0.25,15,2718.993391
-0.02,2,2719.783097
-10.83,23,2728.531791
-13.76,16,2734.520072
0.04,6,2736.696257
0.0,10,2740.406128
0.06,4,2742.033627
0.48,12,2746.640764
0.07,3,2747.926657
0.24,6,2750.441799
0.08,2,2751.294458
0.45,15,2757.381905
0.06,14,2762.787443
0.03,7,2765.422375
-0.67,17,2771.946035
-25.4,30,2783.479167
0.43,17,2789.970338
0.18,12,2794.626045
-0.04,4,2796.157335
0.05,5,2798.101052
-2.93,13,2803.085304
0.21,9,2806.629343
0.16,4,2808.160199
0.4,20,2815.706432
0.7,30,2827.141182
0.06,14,2832.424313
-0.02,2,2833.1851
0.48,12,2837.96718
-0.93,3,2839.174212
0.06,4,2840.63151
0.47,13,2845.776937
0.7,30,2857.587031
-0.02,2,2858.329969
0.15,5,2860.251663
0.08,2,2861.035067
0.06,4,2862.560575
-24.38,43,2879.295323
-0.02,2,2880.062432
0.07,3,2881.28732
0.15,5,2883.308219
-0.02,2,2884.123692
-0.03,3,2885.337946
0.1,10,2889.196413
0.22,8,2892.387534
0.25,5,2894.495939
-4.74,14,2899.767673
0.3,10,2903.561774
-0.02,2,2904.314791
0.37,23,2913.458084
0.4,20,2921.220292
-3.57,37,2935.709099
0.23,7,2938.409488
-20.98,33,2951.312977
0.27,13,2956.290007
0.35,15,2962.245651
0.16,4,2963.826052
-1.03,3,2964.967043
-2.82,12,2969.741214
0.15,5,2971.617545
-5.66,16,2977.710318
0.74,26,2987.826634
0.39,11,2992.209922
0.02,8,2995.328382
0.08,2,2996.123609
0.13,7,2998.913948
0.23,17,3005.57461
0.32,18,3012.697644
-11.54,79,3042.754402
0.02,8,3045.900604
0.49,21,3053.810308
4.17,48,3072.26088
0.5,10,3076.358603
-0.07,7,3079.221695
0.35,25,3088.771362
-0.04,4,3090.430447
0.3,10,3094.299978
-27.13,43,3111.115212
0.15,5,3113.028348
-0.02,2,3113.822439
0.27,3,3115.045105
0.26,4,3116.694335
0.06,4,3118.310157
0.34,6,3120.859915
0.26,4,3122.495128
0.36,24,3131.62176
0.17,3,3132.910619
0.0,10,3137.030236
-0.02,12,3141.767686
-7.71,21,3149.982201
-27.28,38,3164.688005
0.35,5,3166.735834
-0.04,4,3168.228723
-4.21,21,3176.433262
0.06,4,3178.014871
0.07,3,3179.233526
0.17,3,3180.520118
0.08,2,3181.30292
0.07,3,3182.480827
-0.92,2,3183.262527
0.08,2,3184.1283
0.26,4,3185.676405
0.27,3,3186.853712
-0.02,2,3187.665789
0.08,2,3188.517828
0.16,4,3190.094272
-0.02,2,3190.91284
0.07,3,3192.186789
-0.03,3,3193.414507
0.68,22,3202.142656
0.17,3,3203.430231
-0.02,2,3204.254593
-0.02,2,3205.10783
0.08,2,3205.913767
-0.02,2,3206.624267
0.07,3,3207.933485
-0.02,2,3208.849024
0.08,2,3209.779444
0.08,2,3210.540583
0.26,4,3212.147428
0.25,5,3214.104469
0.08,2,3214.868113
0.07,3,3215.985385
-0.02,2,3216.794567
0.13,7,3219.359763
0.07,3,3220.544163
0.18,2,3221.370296
0.18,2,3222.233266
0.08,2,3223.061786
0.17,3,3224.315093
-9.57,37,3238.343168
-0.05,15,3244.304954
0.13,7,3247.21809
0.07,3,3248.409132
-0.02,2,3249.170068
-13.18,28,3260.078948
-9.03,13,3265.11427
-0.02,2,3265.90457
0.02,8,3269.095811
-0.07,7,3271.931766
-0.04,4,3273.531085
0.23,17,3280.281981
-0.02,12,3284.972886
0.21,9,3288.431906
0.74,16,3294.806501
0.08,2,3295.587487
0.18,2,3296.352665
0.25,5,3298.419784
-0.02,2,3299.12343
-0.02,2,3300.051012
0.08,2,3300.85427
-0.02,2,3301.662288
0.07,3,3302.808847
0.08,2,3303.604744
0.42,8,3306.802453
0.18,2,3307.644077
0.15,5,3309.634159
-0.02,2,3310.386415
0.18,2,3311.249091
0.08,2,3312.088892
0.17,3,3313.268928
0.06,4,3314.849016
0.27,3,3316.115423
0.18,2,3316.868577
0.07,3,3318.078482
0.17,3,3319.26772
0.34,6,3321.687229
-19.85,25,3331.585007
2.09,41,3347.215144
0.08,2,3348.052322
-3.37,17,3354.663605
1.72,28,3366.74472
0.36,4,3368.424869
0.9,10,3372.436226
-15.87,27,3382.863111
-0.02,2,3383.731228
-34.32,42,3400.078529
1.2,20,3408.001099
-7.22,12,3412.706696
2.63,47,3430.673593
-10.77,27,3441.055947
0.41,9,3444.585938
-3.28,18,3451.732436
1.05,15,3457.545703
0.25,5,3459.527428
-0.03,3,3460.733776
0.08,2,3461.519072
0.23,7,3464.336047
0.04,6,3466.746948
1.67,23,3475.748239
-0.02,2,3476.494184
0.73,17,3483.419155
0.52,8,3486.596367
-2.97,7,3489.377668
0.05,5,3491.433923
0.18,2,3492.285491
0.08,2,3493.056048
-2.38,18,3500.326855
0.94,16,3506.719101
0.07,3,3507.898396
0.68,12,3512.788708
0.86,14,3518.293893
0.53,7,3521.117534
-13.24,24,3530.399955
0.54,16,3536.683393
2.17,33,3549.4984
0.07,3,3550.72704
0.97,23,3559.862052
1.19,31,3572.181017
-5.81,21,3580.408013
0.08,2,3581.159604
0.33,7,3584.050034
0.8,10,3588.010818
0.18,2,3588.82229
-8.51,11,3593.080436
0.17,3,3594.414151
0.32,8,3597.541573
0.75,15,3603.43938
0.06,4,3605.114526
1.06,14,3610.493688
1.08,22,3618.952418
-4.97,47,3637.384089
0.6,20,3645.244815
0.7,10,3649.120904
0.41,9,3652.797146
1.17,23,3662.040312
-6.51,11,3666.66708
0.68,12,3671.280284
0.07,3,3672.566589
0.14,6,3675.104244
0.55,15,3681.166003
-1.51,11,3685.650686
-26.68,48,3705.114831
0.27,3,3706.32692
0.77,13,3711.549976
0.98,22,3720.394591
-0.01,1,3720.844106
-32.64,44,3738.592722
-0.02,2,3739.369538
0.15,5,3741.522278
0.34,6,3744.036978
-20.47,27,3754.998803
-2.53,13,3760.284854
0.25,5,3762.248721
1.36,24,3772.016612
0.51,9,3775.69798
-9.24,14,3781.469648
-1.24,14,3787.250544
-7.43,13,3792.613647
-0.02,2,3793.474973
0.71,19,3801.299073
0.32,8,3804.641487
0.48,22,3813.788337
0.26,4,3815.512713
0.83,17,3822.508988
0.37,13,3827.904554
-24.48,28,3839.138884
1.49,21,3847.899065
0.33,7,3850.86527
0.4,10,3855.107702
1.99,31,3867.933825
0.17,3,3869.24376
0.64,16,3875.892582
-16.93,23,3885.362938
0.15,5,3887.410367
-0.02,2,3888.274534
0.57,13,3893.566942
-0.02,2,3894.418274
-12.47,17,3901.534334
-3.22,12,3906.278411
0.18,2,3907.21422
0.16,4,3908.911
0.67,13,3914.32834
0.32,8,3917.724145
-2.6,20,3925.873384
0.16,4,3927.434503
0.81,19,3935.352934
0.08,2,3936.216587
1.02,28,3947.776211
0.2,10,3951.861083
0.86,24,3961.766341
0.34,6,3964.330538
-6.24,44,3982.376361
-0.02,2,3983.287098
-6.3,50,4003.73396
-13.6,20,4011.574309
-1.52,12,4016.594067
-0.04,4,4018.265256
-0.05,5,4020.370516
-1.52,12,4025.160866
-0.05,5,4027.269204
0.09,11,4031.799961
-0.85,5,4033.920643
-0.02,2,4034.788585
-5.72,12,4039.704203
-3.94,4,4041.336135
-0.82,2,4042.230688
0.01,9,4045.87571
-9.34,34,4059.723968
0.31,9,4063.478625
0.3,10,4067.486438
-18.22,42,4084.715437
-0.03,3,4085.982059
-17.26,51,4106.643248
-0.02,2,4107.483843
-6.56,16,4114.074927
-11.93,23,4123.577199
0.25,5,4125.77782
-0.02,2,4126.596495
-21.21,31,4139.354474
0.18,2,4140.32741
0.15,5,4142.371555
0.07,3,4143.572623
0.18,2,4144.454452
0.07,3,4145.697893
0.16,4,4147.336695
-0.45,15,4153.356132
0.35,5,4155.455177
0.07,3,4156.797085
0.17,3,4158.143455
0.08,2,4158.928223
0.54,16,4165.47833
0.08,2,4166.259211
0.27,3,4167.582751
0.17,3,4168.957181
0.08,2,4169.918901
0.07,3,4171.542346
0.27,3,4172.942706
0.07,3,4174.460922
0.17,3,4175.780253
0.08,2,4176.656898
0.15,5,4178.798547
-0.01,1,4179.229695
0.17,3,4180.68821
0.08,2,4181.731489
-0.02,2,4182.582771
0.47,13,4188.429367
0.17,3,4189.753918
0.17,3,4191.09403
-0.02,2,4192.028787
0.17,3,4193.435364
0.05,5,4195.629575
0.14,6,4198.361116
0.17,3,4199.81971
0.08,2,4200.776837
0.26,4,4202.563365
0.26,4,4204.387187
0.25,5,4206.737444
0.14,6,4209.583736
-4.25,25,4220.071389
0.18,2,4220.899739
0.24,6,4223.534337
0.04,6,4226.014659
0.22,8,4229.304311
0.15,15,4235.687103
0.08,2,4236.508263
0.16,4,4238.113788
0.62,18,4245.542413
0.08,2,4246.346591
0.34,6,4248.708355
0.32,8,4251.995293
0.18,2,4252.880793
-0.02,2,4253.751769
-0.02,2,4254.547372
-5.74,24,4264.581432
0.17,3,4265.813028
0.76,14,4271.399482
0.89,21,4280.069562
-2.95,15,4286.166478
-0.02,2,4286.949582
0.5,10,4291.130721
0.34,6,4293.53976
1.48,32,4306.483141
-2.26,16,4312.764879
1.74,46,4330.926504
0.34,6,4333.264333
-12.28,28,4345.057506
0.65,25,4355.509968
0.11,9,4359.138047
0.63,17,4365.90999
0.03,7,4368.675847
0.16,4,4370.700954
-0.88,8,4373.882633
0.17,3,4375.377671
-0.03,3,4376.630124
0.41,9,4380.585355
-0.02,2,4381.389979
0.34,6,4384.185761
0.08,2,4384.9847
-10.11,21,4393.991432
1.35,25,4404.259843
-4.91,21,4413.339691
0.74,16,4420.474691
-12.0,20,4428.806011
-3.26,16,4435.511642
-2.55,15,4441.755753
0.08,2,4442.812677
0.73,27,4453.876624
0.63,17,4460.96948
1.19,21,4469.65557
0.26,4,4471.352813
-16.16,26,4481.899247
0.16,4,4483.937199
-0.04,4,4485.878006
0.26,4,4487.52759
-0.02,2,4488.505771
0.82,28,4500.524806
-0.83,3,4501.698458
0.25,5,4503.94055
0.34,6,4506.514575
0.08,2,4507.447044
-1.02,2,4508.403083
0.06,4,4510.150144
0.18,2,4511.029566
0.6,20,4519.71571
0.73,27,4530.859577
0.18,2,4531.684879
0.22,8,4534.950347
0.15,5,4537.028706
0.26,4,4538.73883
-2.64,14,4545.190549
-13.86,36,4560.776507
-8.64,14,4567.122474
-11.5,20,4576.368962
-0.02,2,4577.175055
-0.02,2,4578.07231
0.16,4,4579.831919
-6.9,20,4590.146638
0.26,4,4592.692832
0.13,7,4603.04143
-0.02,2,4608.137545
0.2,10,4613.799512
0.16,4,4616.847417
-7.75,15,4625.539551
0.08,2,4632.799353
-10.72,12,4638.21061
-2.89,9,4642.25385
0.19,11,4647.262506
0.48,12,4653.059621
0.71,9,4657.571001
-7.4,20,4666.56831
-0.85,5,4668.701211
0.14,6,4671.464254
-0.02,2,4672.397461
0.39,11,4678.054257
0.81,19,4687.501712
0.15,5,4689.903397
-0.53,13,4696.60054
0.07,3,4697.97285
-25.78,38,4715.382942
-15.86,31,4729.378078
-6.94,14,4736.033681
-0.02,2,4737.109797
-0.02,2,4738.271351
-6.59,9,4742.651152
-4.05,5,4744.974471
-0.02,2,4745.961577
0.14,16,4753.20961
0.07,3,4754.690939
5.62,38,4772.250752
-0.02,12,4777.467848
-4.67,17,4785.378505
-12.7,20,4794.460509
-4.04,4,4796.483107
-6.87,7,4799.833997
0.55,15,4806.635583
-0.02,2,4807.689734
-2.68,8,4811.396459
-15.5,20,4820.379974
0.76,14,4826.689572
-4.41,11,4831.747488
0.45,15,4838.41231
-7.25,15,4845.109213
0.31,9,4849.290715
-0.05,5,4851.740699
0.31,9,4855.790106
-8.84,14,4862.338164
-3.56,16,4869.582173
-0.02,2,4870.451793
0.18,12,4876.103147
-0.02,2,4877.029488
-7.84,14,4883.246936
-1.65,5,4885.690968
0.71,39,4903.26133
0.34,6,4906.024789
0.23,7,4909.183811
-16.42,22,4918.82936
-0.78,8,4922.467738
-0.82,2,4923.360721
-3.65,15,4930.066835
0.13,7,4933.089079
0.24,16,4940.133843
-0.03,3,4941.471345
0.66,24,4952.162782
0.64,16,4959.274194
0.17,3,4960.76109
0.26,4,4962.662086
0.15,5,4964.884723
-0.06,6,4967.389283
0.08,2,4968.382061
0.17,3,4969.769482
0.07,3,4971.027501
-5.39,29,4983.60548
-0.02,2,4984.434706
0.06,4,4986.203958
0.34,6,4988.794978
0.14,6,4991.472027
-0.02,2,4992.311773
0.08,2,4993.23781
0.16,4,4995.045025
0.08,2,4996.068478
-0.03,3,4997.326389
0.08,2,4998.241028
0.12,8,5001.791123
0.08,2,5002.679553
-15.26,36,5018.477078
-13.8,40,5036.771364
-2.92,12,5042.943209
0.29,11,5048.349414
0.5,10,5053.579403
0.04,6,5056.617812
0.16,4,5058.552909
0.15,5,5060.995991
0.07,3,5062.559779
-0.01,1,5063.075537
0.22,8,5066.75977
0.03,7,5070.147434
0.18,12,5075.966317
-0.05,5,5078.24673
-0.02,2,5079.297677
0.07,3,5080.473528
0.41,9,5084.579736
0.07,3,5086.240798
-0.96,6,5089.079513
-5.76,6,5091.813112
0.08,2,5092.692543
0.07,3,5094.016261
