#{"t_start": 1686537962.0097654, "env_id": null}
r,l,t
0.04,6,4474.078426
0.08,2,4475.042857
-0.03,3,4476.457992
0.06,4,4478.236929
-0.03,3,4479.494589
-0.01,1,4479.935562
0.08,2,4480.924649
-0.01,1,4481.37438
0.07,3,4482.50721
0.24,6,4484.825357
0.08,2,4485.754435
0.15,5,4487.855777
-6.27,27,4499.138255
0.09,1,4499.62309
0.06,4,4501.321444
-10.56,16,4507.835164
-14.12,32,4520.514466
-12.19,24,4530.41456
-11.55,15,4536.643627
0.17,3,4537.797523
-0.02,2,4538.669295
0.08,2,4539.759178
-0.01,1,4540.203767
0.08,2,4541.112218
0.18,2,4542.028241
-11.99,29,4554.908298
0.05,5,4557.249703
-9.62,12,4562.439156
-9.65,15,4568.851185
0.07,3,4570.135134
-0.01,1,4570.620978
-0.02,2,4571.422459
0.22,8,4576.365796
0.17,3,4578.445158
0.2,10,4590.035182
0.16,4,4595.99741
0.43,7,4600.153585
0.16,4,4603.193998
0.04,6,4607.005614
0.34,16,4621.054082
0.16,4,4622.876517
-0.01,1,4623.255633
0.08,2,4624.278534
-0.01,1,4624.759197
0.65,25,4635.524981
0.1,10,4640.441968
-0.02,2,4641.471777
-0.02,2,4642.537401
-0.03,3,4644.00362
-0.01,1,4644.559313
0.16,4,4646.444638
0.08,2,4647.300578
0.09,1,4647.736957
0.39,11,4652.400571
0.26,4,4654.098937
0.17,3,4655.455988
0.17,3,4656.671017
0.09,1,4657.208247
-0.02,2,4658.032194
-0.02,2,4658.978737
0.18,2,4659.841464
0.07,3,4661.425263
-0.02,2,4662.460212
0.08,2,4663.590543
-0.03,3,4665.035413
0.14,6,4668.076344
-12.25,25,4679.723558
-0.01,1,4680.226996
0.33,17,4688.22301
0.08,2,4689.099561
0.12,8,4692.649705
6.89,31,4706.527613
-0.02,2,4707.382706
-4.85,10,4711.922766
-3.86,6,4714.35214
-0.01,1,4714.838253
-0.01,1,4715.301674
-0.01,1,4715.847793
-9.05,25,4727.708315
-4.02,12,4733.058655
-0.01,1,4733.51802
-0.01,1,4733.934955
-2.85,5,4736.282364
0.32,8,4739.815789
-7.57,17,4747.555438
-0.01,1,4748.073991
0.15,5,4750.443228
-0.84,4,4752.289963
-0.84,4,4754.013241
-0.02,2,4754.952578
0.35,15,4761.569252
3.02,28,4773.87228
0.09,1,4774.404711
-11.74,14,4780.390416
-1.97,7,4783.640471
2.42,18,4791.662136
-9.41,11,4796.59824
-0.82,12,4802.029807
0.38,12,4807.426089
0.08,2,4808.313162
-3.62,12,4813.698196
0.48,12,4819.056791
-1.65,15,4825.585481
0.06,4,4827.228494
0.43,7,4831.760368
0.08,2,4832.806609
-0.01,1,4833.211818
1.01,29,4845.897646
-0.01,1,4846.350605
0.09,1,4846.867591
0.09,1,4847.516398
-0.01,1,4847.853275
1.46,34,4862.861478
-2.28,18,4870.816011
0.37,13,4876.626251
0.13,7,4879.670779
0.09,1,4880.133795
-3.58,18,4887.76896
-6.57,17,4895.405547
0.07,3,4896.759003
0.71,9,4900.730935
0.47,13,4906.319747
0.08,2,4907.374821
0.11,9,4911.323997
1.7,50,4932.237141
0.06,4,4934.000722
-0.01,1,4934.540823
0.71,19,4942.637957
-0.02,2,4943.573874
0.08,2,4944.436927
0.23,7,4947.607058
0.24,6,4950.380922
0.07,3,4951.627605
0.42,8,4955.071231
0.09,1,4955.526591
-0.02,2,4956.425771
-0.02,2,4957.186685
0.18,2,4958.070333
0.08,2,4958.887792
0.25,5,4961.041712
0.05,5,4963.196036
-0.02,2,4964.023395
0.09,1,4964.528883
-0.01,1,4964.95071
0.08,2,4965.944209
0.09,1,4966.377426
0.07,3,4967.778056
0.24,6,4970.306988
0.06,4,4971.941463
-0.01,1,4972.418787
0.96,34,4986.261847
0.08,2,4987.143366
1.9,40,5003.936643
0.68,32,5018.011154
0.41,19,5027.105813
0.28,12,5032.888105
0.44,26,5045.511318
0.13,7,5048.989316
-4.88,8,5052.574135
0.14,6,5055.170137
0.12,8,5059.136231
0.42,8,5062.800903
0.14,6,5065.469267
0.23,7,5068.396943
-4.72,22,5078.405056
-2.68,8,5081.643763
0.26,14,5088.177891
0.22,8,5091.760491
0.54,16,5098.506627
-0.91,11,5103.497024
-0.27,17,5111.056488
-9.68,18,5119.396792
-0.04,4,5121.218064
-23.11,41,5139.107842
0.18,2,5139.961798
0.22,8,5143.412384
-4.34,24,5153.797092
0.08,2,5154.587507
0.09,1,5155.085536
-11.98,18,5162.991734
-0.03,3,5164.291183
-5.05,15,5170.631369
-4.74,14,5176.470059
0.49,11,5181.336787
-10.69,29,5193.741471
0.08,2,5194.613718
0.17,3,5195.928653
0.08,2,5196.896824
-0.01,1,5197.420735
0.07,3,5198.760105
0.07,3,5200.202342
0.46,14,5206.453193
-0.02,2,5207.399456
0.08,2,5208.345104
0.07,3,5209.559455
-0.03,3,5210.952303
0.09,1,5211.399349
0.26,4,5213.130965
0.34,6,5215.744399
0.35,5,5218.089677
-0.01,1,5218.51207
0.48,12,5223.791517
0.73,17,5231.009881
0.18,2,5231.909069
-0.01,1,5232.357158
0.42,8,5236.059411
0.36,4,5238.179716
0.17,3,5239.755512
0.62,18,5248.652477
0.15,5,5251.180959
-16.73,23,5262.597573
-10.63,13,5268.818298
0.06,4,5270.785278
-12.85,15,5278.098198
-1.62,12,5284.079744
-0.02,2,5285.178331
-0.01,1,5285.699546
-0.01,1,5286.194707
0.09,1,5286.699809
0.33,7,5290.133813
-0.03,3,5291.658749
-6.44,29,5306.140313
0.8,10,5311.232131
-7.84,14,5318.112554
0.08,2,5319.087502
-0.03,3,5320.619118
-1.02,2,5321.869948
-4.53,18,5330.71309
-4.8,15,5337.1971
0.31,9,5341.096745
-0.01,1,5341.516173
0.15,5,5343.824439
-0.01,1,5344.313032
-7.44,14,5350.515278
0.08,2,5351.363208
-1.8,10,5355.688224
-1.77,7,5358.925114
-0.01,1,5359.350008
0.31,9,5363.50992
-2.86,6,5366.537718
-0.02,2,5367.56319
-0.02,2,5368.641618
0.06,4,5370.490741
0.42,8,5374.161227
-0.01,1,5374.594936
-0.01,1,5375.073934
-7.4,20,5384.181693
0.59,11,5389.253664
0.4,30,5402.620542
-0.03,3,5404.2023
0.27,18,5412.196635
0.14,6,5414.906677
0.41,9,5419.003242
0.07,3,5420.306935
0.24,6,5422.881016
-6.0,20,5431.484244
-0.02,2,5432.32133
-0.01,1,5432.882716
0.89,21,5441.807439
-2.87,7,5444.900227
-2.97,7,5448.004565
-16.95,25,5459.556239
0.09,1,5459.985448
1.08,27,5471.9086
0.55,15,5478.743034
-0.02,2,5479.625117
0.25,5,5481.847537
0.17,3,5483.243213
0.33,7,5486.335207
-0.01,1,5486.827516
0.31,9,5491.044104
0.46,14,5497.37829
-10.49,19,5506.263648
0.04,6,5509.073831
-0.03,3,5510.480169
0.14,6,5513.161231
0.08,2,5514.000049
0.17,3,5515.389668
0.16,4,5517.290898
-2.66,16,5524.450177
0.24,6,5527.267709
0.05,5,5529.770185
-0.6,10,5534.559228
0.06,4,5536.649438
-2.66,6,5539.583004
-0.03,3,5540.950466
0.16,4,5542.865788
-0.02,2,5543.714006
0.43,7,5547.11412
-0.98,13,5552.89323
0.08,2,5553.954679
9.08,27,5565.975356
0.33,17,5574.429983
-2.8,15,5581.604744
-1.76,6,5584.616382
-0.95,5,5587.033788
2.13,12,5592.752336
0.31,9,5597.282216
-3.84,14,5604.085144
-1.87,7,5607.556712
-7.7,10,5612.400697
0.07,3,5613.86197
-9.66,31,5628.638245
-5.89,9,5632.818102
-0.01,1,5633.330282
-0.01,1,5633.792959
-3.83,28,5646.898496
0.16,4,5648.80425
0.06,4,5650.840088
-3.96,6,5653.772251
0.09,1,5654.378042
0.05,5,5656.497698
-3.63,23,5666.998458
0.18,2,5667.990188
-8.92,12,5673.763163
-0.05,5,5675.955116
-0.01,1,5676.457185
-6.17,17,5684.312901
-17.22,22,5694.615202
-0.01,1,5695.033351
0.18,2,5695.986552
0.58,12,5701.144689
0.21,24,5712.367959
0.08,2,5713.276609
-0.01,1,5713.7982
-0.01,1,5714.44769
0.25,5,5716.544308
-0.21,16,5723.93204
-12.47,42,5743.22288
-13.08,18,5751.459569
0.08,2,5752.37892
-1.59,14,5758.819739
-8.71,11,5763.80973
-2.35,15,5770.906769
-2.48,18,5778.953703
0.27,3,5780.590125
0.07,3,5782.036326
0.26,4,5783.974938
0.32,8,5787.622356
0.07,3,5788.98569
0.73,27,5800.647898
0.18,2,5801.763907
0.06,4,5803.679797
0.22,8,5807.756963
0.25,5,5810.030738
0.09,1,5810.503836
-0.93,3,5811.973323
0.07,3,5813.439986
-0.02,2,5814.397532
0.36,4,5816.358834
0.59,11,5821.536057
0.13,7,5824.940518
0.23,7,5828.265329
0.09,1,5828.843254
0.08,2,5829.706559
0.26,14,5836.025634
-0.03,3,5837.539233
-0.06,6,5840.508468
0.27,23,5850.916304
0.02,8,5854.790088
0.09,1,5855.262552
0.09,1,5855.68625
-20.88,28,5868.843394
-0.01,1,5869.384171
0.4,20,5878.379573
0.02,8,5882.266586
-0.01,1,5882.863029
-0.02,2,5883.872707
0.07,3,5885.274168
0.07,3,5886.80689
0.58,12,5892.619677
0.14,6,5895.558275
-0.02,2,5896.616518
0.4,10,5901.207571
-0.02,2,5902.222181
-0.03,3,5903.901966
-0.01,1,5904.438083
-0.01,1,5904.904234
0.08,2,5906.028589
-0.02,2,5907.023707
0.12,8,5910.767602
0.08,2,5911.733185
0.05,5,5914.018226
0.23,7,5917.386961
0.07,3,5918.866346
0.09,1,5919.336735
-0.01,1,5919.86061
-0.03,3,5921.262872
0.2,10,5925.783518
-0.02,2,5926.731919
0.13,7,5929.951066
0.09,1,5930.492497
-0.02,2,5931.379602
1.17,33,5947.353059
0.17,3,5948.827752
0.16,4,5950.721978
0.16,4,5952.708725
-0.01,1,5953.225017
-0.03,3,5954.68798
-0.02,2,5955.700456
0.08,2,5956.709095
-0.01,1,5957.250928
0.06,4,5959.064857
0.24,6,5961.752143
0.05,5,5964.106249
-0.02,2,5965.131598
0.82,18,5973.149961
-0.03,3,5974.784369
0.09,1,5975.197508
0.38,22,5985.89594
-0.07,7,5989.467164
-0.15,15,5996.472028
0.18,2,5997.374978
-4.05,25,6008.658087
-0.03,3,6010.066427
-0.02,2,6011.045602
0.27,3,6012.582512
0.15,5,6014.977944
-0.03,3,6016.340006
-0.02,2,6017.326688
-0.01,1,6017.868946
-0.05,5,6020.444138
0.07,3,6021.896735
0.31,19,6030.589806
0.06,4,6032.513252
0.06,14,6039.393997
-23.07,27,6053.18427
-6.13,13,6059.586261
-1.9,10,6064.614349
-10.06,16,6072.800221
0.06,4,6074.779201
-0.03,3,6076.32629
-10.02,12,6082.353799
-1.02,2,6083.307713
0.14,6,6086.389911
-7.71,11,6092.128986
-4.85,15,6099.505018
-0.02,2,6100.459257
0.04,16,6108.338197
-0.02,2,6109.415228
-0.01,1,6109.890572
0.07,3,6111.410343
-7.39,39,6129.935428
-0.04,4,6131.963825
0.01,9,6136.187914
0.39,11,6141.428422
-0.01,1,6141.829684
0.3,10,6145.976764
0.4,10,6150.408421
-0.04,14,6157.317291
0.08,2,6158.31538
-10.94,14,6165.205403
-0.01,1,6165.829195
0.19,31,6180.709727
-0.02,2,6181.755429
-10.43,23,6192.119244
0.05,15,6198.800785
0.15,15,6206.061966
0.08,2,6206.960277
0.07,3,6208.612976
-0.03,3,6210.196065
-1.06,16,6217.944729
0.42,8,6221.613679
0.07,3,6223.040149
-14.45,35,6238.840065
0.09,1,6239.330503
0.31,9,6243.423996
0.1,10,6248.021368
-6.0,10,6252.849488
-7.67,17,6261.478803
-1.05,5,6263.892286
-0.01,1,6264.350433
-0.94,14,6271.466609
0.08,2,6272.544824
-17.09,19,6281.674781
-4.93,13,6288.038623
-11.8,30,6302.499152
-0.01,1,6303.148099
-0.01,1,6303.567342
-0.04,4,6305.530918
-0.96,6,6308.479146
-0.02,2,6309.345528
-13.86,36,6327.029085
-6.3,20,6336.466278
-0.02,2,6337.33156
-9.55,35,6353.122676
-1.06,16,6361.041459
-0.08,8,6365.04547
-0.04,4,6366.955809
0.23,7,6370.385126
-0.03,3,6371.979595
-0.01,1,6372.49467
-0.02,12,6378.589339
0.17,13,6384.948674
0.07,3,6386.499303
0.13,7,6389.770084
-2.95,15,6397.059628
-1.83,13,6403.398497
0.07,3,6404.838203
0.04,6,6407.614434
-0.9,10,6412.363541
0.05,5,6414.553751
-0.06,6,6417.208138
-1.67,17,6425.514227
-9.61,21,6435.584743
-0.05,15,6443.293077
-2.91,11,6448.582758
0.23,7,6452.134356
-0.02,2,6453.17628
-0.18,18,6462.054124
-0.08,8,6465.873791
0.01,9,6470.288933
-0.01,1,6470.777266
-0.02,2,6471.818485
0.07,3,6473.240722
-3.98,8,6477.165811
-0.02,2,6478.144399
-6.11,11,6483.640221
-0.04,4,6485.718175
-0.05,5,6488.152188
-0.03,3,6489.462094
0.17,3,6490.931503
0.07,3,6492.374051
0.08,2,6493.350135
0.08,2,6494.197432
-0.02,2,6495.134216
0.07,3,6496.581749
-0.04,4,6498.544676
0.09,1,6499.310533
0.07,3,6500.574473
-7.44,14,6506.931725
-3.85,5,6509.184001
-1.74,4,6510.893396
0.37,13,6517.405733
0.33,7,6520.889581
0.29,11,6526.124281
0.02,8,6530.174266
-0.02,2,6531.197469
0.24,6,6534.198029
0.09,1,6534.705343
0.15,5,6537.094979
-0.02,2,6537.949179
0.41,9,6542.273459
-0.02,2,6543.209411
0.16,4,6545.206494
0.84,26,6557.541364
-0.03,3,6559.136364
-0.03,3,6560.589586
-14.58,28,6574.362468
-0.02,2,6575.434273
-0.04,4,6577.576212
-0.93,3,6579.026865
0.04,6,6582.104275
0.16,14,6588.961133
-0.04,4,6590.952708
0.08,2,6591.974206
-2.56,36,6609.73584
-7.23,18,6618.209361
-7.54,24,6629.866594
-0.07,7,6633.39729
0.16,4,6635.452325
0.08,2,6636.515881
-15.86,26,6649.090707
-2.97,17,6657.296066
0.08,2,6658.234186
-4.98,8,6661.989599
0.08,2,6662.936073
-0.02,2,6663.891849
-0.81,11,6668.990642
0.12,8,6673.043801
-13.88,18,6681.724977
0.33,7,6684.996524
-0.02,2,6685.878294
-1.79,9,6690.091292
-12.68,18,6698.482543
0.13,7,6701.846325
0.19,11,6707.035299
-10.31,31,6722.097437
-0.01,1,6722.674865
-0.17,17,6730.943442
0.01,9,6735.230635
0.21,9,6739.818919
0.09,1,6740.328841
-0.01,1,6740.817186
0.25,5,6743.172588
-0.01,1,6743.692923
0.06,4,6745.718156
-0.01,1,6746.249071
0.07,3,6747.833441
-0.02,2,6749.078954
-0.04,4,6751.159015
0.07,3,6752.75547
-0.01,1,6753.197164
-0.01,1,6753.915167
-0.05,5,6756.591921
0.17,3,6758.238716
-0.01,1,6758.809313
-0.01,1,6759.270673
-0.01,1,6759.850684
-0.02,2,6760.850474
0.14,6,6763.863801
-0.04,4,6765.861779
0.07,3,6767.549038
-0.03,3,6768.943188
-0.05,5,6771.598933
0.18,2,6772.735978
-0.02,2,6773.743912
0.37,23,6785.08315
0.1,30,6799.480985
-0.01,1,6800.173844
-0.02,2,6801.037963
-9.41,21,6810.753235
0.0,10,6815.543411
-0.01,11,6820.781424
0.07,13,6827.049407
-0.01,1,6827.596812
-0.01,1,6828.259122
-0.02,12,6834.130066
-0.03,3,6835.704736
0.03,7,6838.932968
-4.12,12,6844.89141
-8.44,44,6865.741521
0.2,10,6870.548341
-10.73,23,6881.293844
0.5,10,6885.942531
0.09,11,6891.37319
0.3,10,6895.819225
-0.01,1,6896.359552
0.23,7,6899.534493
0.02,8,6903.59601
-0.03,3,6905.185411
0.06,4,6907.087543
0.14,6,6909.952866
0.08,2,6910.805909
0.08,2,6911.773888
0.46,14,6918.116077
0.13,7,6921.684932
-13.82,22,6932.195453
-0.01,11,6937.654926
0.11,9,6942.019825
-6.82,12,6947.921996
0.08,2,6948.932315
-0.03,13,6955.50749
-0.02,2,6956.414598
-0.14,14,6963.351249
-0.09,9,6967.839464
-3.63,13,6974.172934
-0.01,1,6974.669824
0.07,3,6976.149063
0.02,8,6980.117182
0.21,9,6984.498768
0.27,3,6986.068431
0.08,2,6987.145027
0.05,5,6989.74056
0.0,10,6994.373207
0.07,3,6995.947785
-0.02,2,6996.819215
-0.01,1,6997.32296
0.2,30,7012.226509
-0.05,15,7019.490082
0.13,7,7023.062439
0.01,9,7027.439743
0.03,7,7030.861007
-0.04,14,7037.734675
0.04,6,7040.845279
-1.04,4,7042.709962
-0.03,3,7044.263708
0.13,7,7047.569675
-0.04,4,7049.638537
-0.12,12,7055.687058
-3.82,32,7071.375453
0.08,2,7072.334246
-0.01,1,7072.79754
0.26,4,7074.775969
0.07,3,7076.390559
-0.01,1,7076.901473
-0.04,4,7078.795393
-1.39,19,7087.983694
0.16,4,7089.760208
0.18,2,7090.742239
0.18,12,7096.341518
-0.02,2,7097.371799
-0.02,2,7098.359166
0.08,2,7099.46116
-6.83,23,7110.846169
0.04,6,7113.580857
-0.02,2,7114.709385
-0.04,4,7116.768092
-0.95,5,7119.205342
-0.01,21,7129.17361
0.05,5,7131.623581
-0.01,1,7132.108073
0.08,2,7133.104786
-2.96,6,7136.015632
-7.13,13,7142.667863
0.13,7,7146.046052
0.0,10,7150.96588
0.22,18,7159.901969
-0.02,2,7160.998772
0.15,15,7168.230387
-12.06,16,7175.873051
0.03,7,7179.086635
-1.81,11,7184.009818
-0.97,7,7187.15042
-0.01,1,7187.745643
0.04,6,7190.854379
-15.98,18,7199.503278
-0.08,8,7203.389476
-7.77,17,7211.626211
0.06,4,7213.676725
-2.04,4,7215.891045
-0.01,1,7216.310251
-0.03,3,7217.759517
0.05,5,7220.30816
-0.02,2,7221.191592
0.09,1,7221.701032
0.09,1,7222.185962
0.07,3,7223.654894
-0.95,5,7226.000996
-0.07,7,7229.27459
0.23,17,7237.544328
-0.01,1,7238.046294
0.14,6,7240.941997
-0.67,17,7248.91793
-0.07,7,7252.11047
0.06,4,7254.121034
0.08,2,7255.019002
-5.87,17,7262.842719
-13.22,22,7272.792275
0.13,7,7276.069078
-4.93,13,7282.19775
-5.95,25,7293.496284
0.25,5,7296.205369
-0.02,12,7301.845828
-9.73,13,7308.003052
-0.05,5,7310.578684
-0.03,3,7312.077552
-0.03,23,7323.367969
-0.14,14,7330.042486
0.16,4,7332.128488
-2.11,11,7337.545107
0.33,7,7340.926036
-0.06,6,7343.881454
-3.75,15,7351.278239
-0.87,7,7354.632528
-8.05,15,7361.662416
-4.72,12,7367.242914
0.07,3,7368.791466
0.52,18,7377.315858
-4.89,19,7386.680296
-4.9,10,7391.386022
0.11,9,7395.503902
-4.64,24,7406.567424
-3.12,12,7412.405784
-0.01,1,7412.919469
-0.07,7,7416.428488
-3.11,11,7421.767323
-1.87,7,7425.104542
0.08,2,7426.227489
-2.98,8,7430.300833
-10.06,16,7438.286643
0.13,7,7441.458156
0.08,2,7442.51533
-0.05,5,7444.851752
0.08,2,7445.947871
0.17,3,7447.482201
-0.01,1,7447.951825
0.08,2,7449.015358
-0.05,5,7451.428209
-0.02,2,7452.364776
0.42,8,7456.098942
0.08,2,7457.173918
-0.02,2,7458.126943
0.07,3,7459.60785
-0.02,2,7460.64632
-12.95,25,7472.766973
0.08,2,7473.80445
-0.04,4,7475.923173
-0.07,7,7479.800924
-0.02,2,7480.756698
0.13,7,7484.292981
0.05,5,7486.79726
-0.01,1,7487.312
-0.02,2,7488.284116
-0.01,1,7488.889516
-0.02,2,7489.765179
0.15,5,7492.304634
-0.02,2,7493.301703
0.34,16,7500.871616
-0.03,3,7502.323807
0.05,5,7504.776038
0.08,2,7505.81356
-0.03,3,7507.318889
0.21,9,7511.671315
-0.03,3,7513.109556
0.15,5,7515.577427
-0.04,4,7517.65945
-0.03,3,7519.192556
0.18,2,7520.194312
-0.02,2,7521.374098
0.14,6,7524.221773
-0.02,2,7525.198745
-0.02,2,7526.147013
0.17,3,7527.531388
0.64,16,7535.417748
0.08,2,7536.333354
0.17,3,7537.811397
-0.02,2,7538.986745
0.08,2,7540.112977
0.18,2,7541.204949
-0.03,3,7542.566107
-0.04,4,7544.626231
-0.02,2,7545.505247
-0.01,1,7545.998985
-0.04,4,7548.027167
-0.02,2,7549.133382
0.19,11,7554.613442
-0.03,3,7556.180775
0.36,4,7558.27969
0.07,3,7559.768246
-0.01,1,7560.252763
-2.77,7,7563.865311
0.06,4,7565.752641
0.15,5,7568.204439
-0.01,1,7568.78961
-0.02,2,7569.877949
0.08,2,7570.838022
-0.04,4,7572.924355
-8.27,17,7581.058615
-12.3,20,7590.401818
0.06,4,7592.332451
-16.13,33,7607.725245
0.07,3,7609.28775
0.54,16,7616.818497
-0.01,1,7617.271329
0.26,4,7619.28129
0.5,10,7624.2794
0.48,12,7630.511338
-0.01,1,7630.988075
0.09,1,7631.473228
0.37,13,7637.751212
0.18,2,7638.863622
-0.01,1,7639.354591
0.17,3,7640.853865
-0.05,5,7643.249399
0.22,8,7647.249009
-0.01,1,7647.75556
0.16,4,7649.761016
0.08,2,7650.626356
0.25,5,7653.149596
-0.02,2,7654.245201
-0.01,1,7654.918685
-9.19,19,7664.385493
-4.96,6,7667.456063
0.17,3,7668.926779
-3.04,4,7670.881038
-4.07,7,7674.332441
0.09,1,7674.847742
-0.01,1,7675.309658
-14.04,24,7686.939428
-19.14,24,7698.651902
-6.92,12,7704.316036
-3.43,13,7710.452285
0.39,11,7716.127214
0.47,13,7722.099811
0.4,10,7726.691779
0.08,2,7727.66487
0.26,4,7729.756718
0.08,2,7730.924473
0.53,17,7739.196838
0.08,2,7740.180528
0.3,10,7744.862843
0.29,11,7749.906606
0.3,10,7754.529631
0.34,16,7762.092158
1.03,22,7772.627376
-0.01,1,7773.039402
-4.72,12,7778.937441
0.47,13,7784.903699
-0.02,2,7785.902451
-0.02,2,7786.825909
-0.04,4,7788.692619
-15.2,20,7798.441151
0.33,7,7801.919327
-9.56,16,7809.874052
0.09,1,7810.424722
0.16,4,7812.660973
-0.01,1,7813.073684
0.15,5,7815.521724
-0.02,2,7816.474726
-0.01,1,7816.992077
0.11,9,7821.490663
-4.86,6,7824.401028
0.87,18,7833.346141
-2.88,8,7837.510574
-0.02,2,7838.443135
-6.68,8,7842.436862
-7.7,10,7846.867288
0.51,9,7851.246619
0.05,5,7853.544279
-0.51,21,7863.589937
0.23,7,7867.092355
-0.03,3,7868.62362
0.14,6,7871.483571
0.06,4,7873.427421
-0.05,5,7875.684177
0.09,1,7876.122334
0.09,1,7876.578403
-0.02,2,7877.537036
0.46,14,7884.379588
0.08,2,7885.247597
-0.02,2,7886.246301
0.08,2,7887.439206
-0.03,3,7888.77151
-0.01,1,7889.289988
0.16,4,7891.452772
0.02,8,7895.363338
0.05,5,7897.929512
0.07,3,7899.30566
0.08,12,7905.210246
-0.03,3,7906.68744
-0.02,2,7907.757486
-0.01,1,7908.21147
0.05,5,7910.551671
-0.82,12,7916.574054
0.08,2,7917.566843
0.13,7,7920.890485
0.18,2,7921.772207
0.1,10,7926.613416
-0.02,2,7927.486342
0.07,3,7928.969129
0.2,10,7933.692028
-0.94,4,7935.727592
-0.92,2,7936.89016
-0.06,6,7939.845459
-0.06,6,7943.002902
-0.02,2,7943.941571
-0.05,5,7946.463051
-0.02,2,7947.563489
0.01,9,7951.76634
-0.02,12,7957.601087
0.14,6,7960.516666
0.09,21,7970.617944
-0.01,1,7971.294236
-0.01,1,7971.992115
-0.01,1,7972.488404
0.08,2,7973.437467
-0.03,3,7975.083932
-0.03,3,7976.622488
-15.31,21,7986.76574
0.08,2,7987.668098
0.07,3,7989.229808
0.09,1,7989.727529
-0.01,1,7990.332437
0.08,2,7991.228909
-0.03,3,7992.726781
0.03,7,7996.171615
0.16,14,8003.131931
0.16,4,8005.006454
0.17,3,8006.526639
0.18,2,8007.567163
-0.03,3,8008.900891
0.17,13,8015.198778
-0.05,15,8022.513158
-0.01,1,8022.991931
0.06,4,8024.722848
-0.02,2,8025.742834
0.18,2,8026.70116
-0.03,3,8028.235516
0.04,6,8031.427004
-0.08,8,8035.606389
-0.06,16,8043.474814
0.05,5,8045.922709
-0.02,2,8047.091463
-0.02,2,8048.235352
0.01,9,8052.706604
-0.03,3,8054.250425
0.07,3,8055.778463
-0.02,2,8056.855632
-0.05,5,8059.27613
0.16,4,8061.427853
-0.01,1,8061.94019
-0.03,3,8063.451986
0.07,13,8069.914597
-0.01,1,8070.552933
-0.01,1,8071.072524
0.08,2,8072.040517
-0.03,3,8073.617879
-6.05,15,8081.198891
-1.02,2,8082.222578
0.02,8,8086.136649
0.29,11,8091.531782
-6.99,9,8095.837305
0.06,4,8097.767386
0.08,2,8098.843544
-4.9,20,8108.69111
-0.01,1,8109.193278
-0.03,3,8110.558009
-1.04,4,8112.562948
0.14,6,8115.592786
-12.9,35,8132.567196
-0.07,7,8136.163079
-7.69,19,8145.587186
-0.02,2,8146.599105
-0.01,11,8151.977247
0.06,4,8153.928551
-8.53,23,8164.585585
0.29,21,8174.399273
-3.88,8,8178.519987
0.02,8,8182.386647
0.08,2,8183.387299
0.69,21,8193.377313
0.16,14,8200.057418
0.08,2,8201.04394
0.09,1,8201.504035
-12.32,22,8211.846945
-0.57,7,8215.199598
0.12,8,8218.868807
-0.01,1,8219.358294
-12.86,26,8231.366688
0.26,4,8233.134226
-6.05,15,8240.390844
-1.82,12,8248.712629
-6.78,18,8261.017661
-2.85,5,8264.455332
-2.05,5,8267.981604
-0.03,3,8269.85918
-12.95,15,8279.920376
-3.06,6,8284.10047
-0.02,2,8285.988488
0.07,3,8288.086244
-2.94,4,8291.039445
-1.12,12,8297.438052
-4.97,7,8301.036206
0.14,6,8303.951835
-5.02,12,8311.739837
-0.03,3,8314.155847
-0.95,5,8316.807359
-0.02,2,8317.901627
-0.09,9,8322.583605
0.04,6,8325.666291
-0.04,4,8327.731135
-0.02,2,8328.661925
-0.01,1,8329.1728
-0.01,1,8329.720715
-7.01,11,8337.849542
0.07,3,8340.298527
-0.02,2,8341.40166
0.06,4,8343.421811
-8.08,18,8353.635438
0.07,3,8355.832351
-0.01,1,8356.463453
0.13,7,8361.847763
-0.01,1,8362.653558
0.12,8,8367.743073
-0.01,1,8368.2758
-0.01,1,8368.836279
-0.01,1,8369.259344
-0.01,1,8369.792281
-0.06,6,8374.005128
-0.02,2,8375.22177
0.23,27,8391.099952
-0.05,5,8393.585404
0.16,4,8396.504248
-2.98,8,8401.226997
-6.91,11,8406.989937
0.07,3,8408.517442
-7.95,15,8418.092887
0.04,6,8421.255181
-0.02,2,8422.589954
0.07,3,8424.264523
0.09,1,8424.814358
-1.02,2,8426.075142
-0.01,1,8426.618466
-2.04,4,8429.477726
-0.01,1,8430.1052
-2.77,7,8434.056488
-1.05,5,8436.723222
-3.08,8,8441.206053
-0.83,3,8442.708637
-4.98,8,8447.878211
0.05,5,8450.520283
0.11,9,8455.667053
-0.03,3,8457.524699
-0.01,1,8458.045628
-0.05,5,8460.514647
-0.97,7,8464.946527
-4.89,9,8470.588225
-0.02,2,8472.024452
-3.05,5,8475.055383
-0.06,6,8501.339938
-8.04,14,8508.819583
-1.04,4,8511.552896
-0.02,2,8512.939319
-0.02,2,8514.181907
-0.02,2,8515.417476
0.12,8,8520.72282
0.05,5,8524.083458
-0.06,6,8527.363994
-0.05,5,8531.165198
-4.95,15,8541.107149
-1.86,6,8545.581947
-15.02,22,8558.036529
-2.05,5,8561.440817
-4.1,10,8567.803571
-2.04,4,8570.222702
-7.13,23,8584.457604
-5.93,13,8591.658034
-0.02,2,8593.164144
-0.03,3,8594.729796
-0.86,6,8598.710592
-7.81,21,8611.971627
-0.03,3,8614.137167
0.18,12,8622.997878
